"Query.Mass","Matched.Compound","Matched.Form","Mass.Diff"
"87.03198","C00265","M-HCOONa+H[1+]","9.64667700031896e-05"
"87.03198","C00950","M-HCOONa+H[1+]","9.64667700031896e-05"
"87.03198","C01963","M+H+Na[2+]","0.000346466769983067"
"135.05444","C00147","M[1+]","5.99999999906231e-05"
"144.07857","C01516","M(C13)+2H[2+]","0.00134353322999914"
"162.10033","C01028","M[1+]","6.99999999937972e-05"
"162.10033","C01441","M+2H[2+]","0.000453533230000858"
"133.03737","C00049","M[1+]","0.00012999999998442"
"133.03737","C00402","M[1+]","0.00012999999998442"
"133.03737","C01727","M+H+Na[2+]","0.00110646677001114"
"251.10149","C01550","M-NH3+H[1+]","0.00118646676997969"
"251.10149","C00455","M-HCOOK+H[1+]","0.00108646677000479"
"251.10149","C00559","M[1+]","0.000309999999984711"
"384.20427","C02202","M-NH3+H[1+]","0.00280646676998231"
"209.15265","C00449","M-HCOONa+H[1+]","0.000673533229985424"
"169.07379","C00314","M[1+]","0.000110000000006494"
"169.07379","C00547","M[1+]","0.000110000000006494"
"383.17985","C00762","M+Na[1+]","0.00312646677002704"
"383.17985","C01780","M+Na[1+]","0.00312646677002704"
"102.06797","C00803","M[1+]","0.000129999999998631"
"260.13677","C00272","M+H2O+H[1+]","0.00139353322998659"
"105.04249","C01855","M(C13)+3H[3+]","0.00064686656332924"
"105.04249","C00065","M[1+]","0.000109999999992283"
"105.04249","C00716","M[1+]","0.000109999999992283"
"105.04249","C00740","M[1+]","0.000109999999992283"
"105.04249","C01625","M+3H[3+]","1.35332300175151e-05"
"243.15784","C01760","M+H2O+H[1+]","0.00123646677002398"
"111.04316","C00090","M+H[1+]","0.000916466769993463"
"111.04316","C00450","M-NH3+H[1+]","0.000916466769993463"
"111.04316","C00530","M+H[1+]","0.000916466769993463"
"111.04316","C01751","M+H[1+]","0.000916466769993463"
"111.04316","C01785","M+H[1+]","0.000916466769993463"
"111.04316","C00156","M-CO+H[1+]","0.000816466769990143"
"111.04316","C00196","M-CO2+H[1+]","0.000916466769993463"
"111.04316","C00230","M-CO2+H[1+]","0.000916466769993463"
"111.04316","C00380","M[1+]","0.000140000000001805"
"111.04316","C00587","M-CO+H[1+]","0.000816466769990143"
"111.04316","C00628","M-CO2+H[1+]","0.000916466769993463"
"111.04316","C00659","M-H4O2+H[1+]","0.000816466769990143"
"111.04316","C00772","M-H4O2+H[1+]","0.000816466769990143"
"111.04316","C00805","M-CO+H[1+]","0.000816466769990143"
"111.04316","C00966","M-H4O2+H[1+]","0.000816466769990143"
"111.04316","C01053","M-H4O2+H[1+]","0.000816466769990143"
"111.04316","C01125","M-H2O+H[1+]","0.000816466770004354"
"303.15773","C00859","M-HCOOH+H[1+]","0.00144646677000537"
"303.15773","C01699","M-CO2+H[1+]","0.00134646676997363"
"178.07446","C01100","M-CO2+H[1+]","0.000483533229981958"
"164.06233","C00478","M(C13)+H[1+]","0.00114646676999541"
"164.06233","C01088","M(C13)+H[1+]","0.00114646676999541"
"164.06233","C01989","M(C13)+H[1+]","0.00114646676999541"
"187.12066","C01092","M[1+]","0.000140000000016016"
"187.12066","C01726","M-HCOOK+H[1+]","0.00178353322996827"
"277.13088","C00670","M+H2O+H[1+]","0.00240353322999454"
"277.13088","C01850","M-HCOOK+H[1+]","0.000403533229984987"
"155.05812","C00990","M+K[1+]","0.000343533229994364"
"155.05812","C01819","M+Na[1+]","0.000143533229987725"
"225.1111","C00284","M-HCOONa+H[1+]","0.000523533229937811"
"88.05237","C00246","M[1+]","3.00000000095224e-05"
"88.05237","C00466","M[1+]","3.00000000095224e-05"
"88.05237","C00810","M[1+]","3.00000000095224e-05"
"88.05237","C00849","M[1+]","3.00000000095224e-05"
"88.05237","C01769","M[1+]","3.00000000095224e-05"
"188.12715","C01092","M+H[1+]","0.000926466770010848"
"188.12715","C01924","M[1+]","0.000149999999990769"
"279.07362","C00364","M-CO2+H[1+]","0.000456466770003772"
"279.07362","C01239","M+NaCl[1+]","0.00184353322998732"
"279.07362","C01297","M+HCOOK[1+]","0.000456466770003772"
"279.07362","C01748","M+HCOONa[1+]","0.00035646676997203"
"194.08022","C00954","M+H2O+H[1+]","0.00095646677002037"
"194.08022","C01386","M+H2O+H[1+]","0.00095646677002037"
"365.15776","C01699","M+H2O+H[1+]","0.00171646677000581"
"192.07428","C00448","M+2H[2+]","0.00150353322999308"
"192.07428","C01152","M+Na[1+]","9.64667700316113e-05"
"289.14198","C01564","M-NH3+H[1+]","0.00149646676999282"
"289.14198","C01513","M-H2O+H[1+]","0.00130353322998644"
"189.11522","C00509","M-HCOOK+H[1+]","0.000743533230007642"
"189.11522","C01263","M-HCOOK+H[1+]","0.000743533230007642"
"189.11522","C01592","M-HCOOK+H[1+]","0.000743533230007642"
"465.34505","C01054","M+K[1+]","0.00392646676993991"
"465.34505","C01724","M+K[1+]","0.00392646676993991"
"465.34505","C01902","M+K[1+]","0.00392646676993991"
"465.34505","C01943","M+K[1+]","0.00392646676993991"
"465.34505","C02141","M+K[1+]","0.00392646676993991"
"188.11594","C01740","M+NaCl[1+]","0.00173646677001216"
"188.11594","C02155","M[1+]","0.000159999999993943"
"273.16841","C00468","M(Cl37)+H[1+]","0.00193353322998746"
"357.20536","C00535","M+HCOONa[1+]","0.00178353322996827"
"357.20536","C00674","M+HCOONa[1+]","0.00178353322996827"
"357.20536","C01227","M+HCOONa[1+]","0.00178353322996827"
"272.17685","C00951","M[1+]","0.000749999999982265"
"168.09361","C00977","M-H4O2+H[1+]","0.00163353323000592"
"404.25554","C01120","M+Na[1+]","0.00186353322999366"
"210.13665","C01449","M-HCOONa+H[1+]","0.00072646677003263"
"361.19909","C00762","M+H[1+]","0.0018864667699745"
"361.19909","C01780","M+H[1+]","0.0018864667699745"
"361.19909","C01226","M+HCOONa[1+]","0.000613533230023222"
"132.04215","C00489","M[1+]","0.00015000000001919"
"132.04215","C00900","M[1+]","0.00015000000001919"
"132.04215","C01041","M-CO2+H[1+]","0.000373533229975465"
"132.04215","C01987","M+Na[1+]","7.35332299655056e-05"
"356.12753","C02138","M(S34)+H[1+]","0.00215353323000045"
"356.12753","C02138","M(Cl37)+H[1+]","0.000753533229953973"
"356.12753","C01590","M[1+]","0.00153000000000247"
"356.12753","C01739","M-CO2+H[1+]","0.00335353322998344"
"73.0163","C00180","M+H+Na[2+]","0.000376466769992589"
"73.0163","C00539","M+H+Na[2+]","0.000376466769992589"
"73.0163","C00633","M+H+Na[2+]","0.000376466769992589"
"137.0476","C00108","M[1+]","0.00010000000000332"
"137.0476","C00568","M[1+]","0.00010000000000332"
"137.0476","C01004","M[1+]","0.00010000000000332"
"479.3001","C02191","M-HCOOK+H[1+]","0.00387646677006614"
"231.12171","C00670","M-CO+H[1+]","0.00116646676997334"
"156.04218","C01210","M+H[1+]","0.000203533230006769"
"156.04218","C00183","M+K[1+]","0.000403533230013409"
"156.04218","C00431","M+K[1+]","0.000403533230013409"
"156.04218","C00561","M+Na[1+]","0.00010353323000345"
"156.04218","C00719","M+K[1+]","0.000403533230013409"
"156.04218","C01102","M-CO2+H[1+]","0.00010353323000345"
"156.04218","C01799","M+K[1+]","0.000403533230013409"
"156.04218","C01826","M+K[1+]","0.000403533230013409"
"156.04218","C02040","M+Na[1+]","0.00010353323000345"
"167.07334","C00507","M(Cl37)+H[1+]","0.000363533230000712"
"167.07334","C00586","M(Cl37)+H[1+]","0.000363533230000712"
"167.07334","C00861","M(Cl37)+H[1+]","0.000363533230000712"
"167.07334","C01018","M(Cl37)+H[1+]","0.000363533230000712"
"167.07334","C01019","M(Cl37)+H[1+]","0.000363533230000712"
"167.07334","C01684","M(Cl37)+H[1+]","0.000363533230000712"
"167.07334","C01721","M(Cl37)+H[1+]","0.000363533230000712"
"167.07334","C02095","M(Cl37)+H[1+]","0.000363533230000712"
"203.11569","C01298","M-H2O+H[1+]","0.00181353323000621"
"160.10989","C00881","M-HCOONa+H[1+]","0.000586466770016614"
"187.06321","C01365","M-NH3+H[1+]","0.00033353322999119"
"78.04681","C02077","M(S34)+H[1+]","0.000433533229994509"
"78.04681","C01407","M[1+]","0.000190000000003465"
"120.05741","C00581","M(S34)+H[1+]","0.00053353323001204"
"120.05741","C00581","M(Cl37)+H[1+]","0.000866466769991803"
"120.05741","C00601","M[1+]","9.00000000001455e-05"
"120.05741","C02083","M[1+]","9.00000000001455e-05"
"166.0859","C00079","M+H[1+]","0.0003764667700068"
"166.0859","C02057","M+H[1+]","0.0003764667700068"
"166.0859","C00627","M-HCOOK+H[1+]","0.000276466770003481"
"166.0859","C00732","M+H+Na[2+]","0.000823533229976192"
"166.0859","C00788","M-H2O+H[1+]","0.000276466769975059"
"178.09923","C00327","M(S34)+H[1+]","0.000453533230000858"
"178.09923","C00327","M(Cl37)+H[1+]","0.000946466769988774"
"126.03158","C00555","M+K[1+]","0.000403533230013409"
"126.03158","C01108","M[1+]","0.000119999999995457"
"126.03158","C01705","M-CO2+H[1+]","0.00010353323000345"
"126.03158","C02183","M[1+]","0.000119999999995457"
"134.08432","C01767","M-NH3+H[1+]","0.00095646677002037"
"134.08432","C01868","M-NH3+H[1+]","0.00095646677002037"
"134.08432","C01951","M-NH3+H[1+]","0.00095646677002037"
"228.14722","C01855","M-HCOOK+H[1+]","0.000743533229979221"
"284.14053","C01137","M-C3H4O2+H[1+]","0.000846466769985454"
"162.04253","C01624","M-NH3+H[1+]","0.00124646676999873"
"72.0211","C00682","M+2H[2+]","0.000523533230008866"
"72.0211","C00511","M[1+]","0"
"72.0211","C00546","M[1+]","0"
"220.10683","C01239","M[1+]","0.000930000000010978"
"273.14729","C01479","M-NH3+H[1+]","0.00128646677001143"
"273.14729","C02046","M-NH3+H[1+]","0.00128646677001143"
"383.15801","C01937","M-C3H4O2+H[1+]","0.000533533229997829"
"188.11601","C01740","M+NaCl[1+]","0.00166646677001836"
"188.11601","C02155","M[1+]","9.00000000001455e-05"
"146.05775","C00659","M[1+]","0.000149999999990769"
"146.05775","C00772","M[1+]","0.000149999999990769"
"146.05775","C00966","M[1+]","0.000149999999990769"
"146.05775","C01053","M[1+]","0.000149999999990769"
"244.08778","C00120","M[1+]","0.000419999999991205"
"245.13717","C00837","M-H2O+H[1+]","0.00149353322998991"
"70.00541","C00218","M+K[1+]","0.000433533229994509"
"70.00541","C00346","M-C3H4O2+H[1+]","0.000133533229998761"
"70.00541","C00804","M[1+]","9.00000000001455e-05"
"492.21733","C01688","M-H4O2+H[1+]","0.00134646677003047"
"492.21733","C01925","M-H4O2+H[1+]","0.00134646677003047"
"209.07216","C01767","M+NaCl[1+]","0.00178353322999669"
"209.07216","C01868","M+NaCl[1+]","0.00178353322999669"
"209.07216","C01951","M+NaCl[1+]","0.00178353322999669"
"450.29561","C00908","M+H[1+]","0.00343353323000883"
"259.15285","C01121","M-HCOOK+H[1+]","0.00157353322998688"
"398.31772","C01967","M+2H[2+]","0.000206466770009683"
"205.07372","C00647","M-CO2+H[1+]","4.35332300128266e-05"
"205.07372","C02043","M[1+]","0.000180000000000291"
"189.06344","C00624","M[1+]","0.000259999999997262"
"189.06344","C01784","M+HCOONa[1+]","6.35332299907532e-05"
"202.14285","C01404","M[1+]","0.000149999999990769"
"140.01061","C01005","M-HCOOH+H[1+]","0.000166466769996987"
"140.01061","C01041","M-H4O2+H[1+]","0.00023353322998787"
"140.01061","C01234","M+K[1+]","0.000133533230012972"
"305.15805","C01416","M(C13)+H[1+]","0.000273533229972145"
"305.15805","C01851","M(C13)+H[1+]","0.000273533229972145"
"305.15805","C01230","M+H+Na[2+]","0.000373533230003886"
"410.14717","C01870","M-H2O+H[1+]","0.00269353323000132"
"188.11595","C01740","M+NaCl[1+]","0.00172646677000898"
"188.11595","C02155","M[1+]","0.000149999999990769"
"314.22375","C00410","M[1+]","0.000850000000014006"
"200.11983","C01893","M-CO2+H[1+]","0.00174646676998691"
"262.09483","C00942","M-HCOOK+H[1+]","0.00145353323000563"
"262.09483","C01169","M-HCOOH+H[1+]","0.00175353322998717"
"241.14229","C01571","M+HCOONa[1+]","0.00131353323001804"
"285.16838","C01833","M[1+]","0.000519999999994525"
"239.10219","C00268","M[1+]","0.000390000000010104"
"239.10219","C00364","M-HCOOK+H[1+]","0.000386466770009974"
"239.10219","C00643","M+H2O+H[1+]","0.000486466770013294"
"239.10219","C00843","M+HCOOK[1+]","0.00218646676998446"
"239.10219","C01017","M+H2O+H[1+]","0.000486466770013294"
"239.10219","C01411","M+HCOOK[1+]","0.00218646676998446"
"239.10219","C01500","M+HCOOK[1+]","0.00218646676998446"
"239.10219","C01765","M+HCOOK[1+]","0.00218646676998446"
"239.10219","C01766","M+HCOOK[1+]","0.00218646676998446"
"477.28483","C00695","M+HCOONa[1+]","0.00255353323001373"
"477.28483","C01558","M+HCOONa[1+]","0.00255353323001373"
"195.08923","C00500","M+3H[3+]","0.000646466770007237"
"195.08923","C00521","M+NaCl[1+]","0.00184646677001865"
"441.25694","C01822","M-CO2+H[1+]","0.00136353323000549"
"441.25694","C01823","M-CO2+H[1+]","0.00136353323000549"
"441.25694","C01917","M-CO+H[1+]","0.00156353322995528"
"173.06838","C00134","M+HCOOK[1+]","0.000196466770006509"
"173.06838","C01250","M[1+]","0.000420000000019627"
"333.13149","C01221","M(C13)+2H[2+]","0.00133646677005572"
"333.13149","C00921","M+H2O+H[1+]","0.000913533229947916"
"433.18333","C01316","M-HCOONa+H[1+]","0.00175353322998717"
"218.0577","C01233","M(S34)+H[1+]","0.00127646677000826"
"218.0577","C01273","M[1+]","0.000199999999978218"
"272.17702","C00951","M[1+]","0.000579999999956726"
"205.0374","C01100","M-NH3+H[1+]","0.000123533229981376"
"205.0374","C01784","M+HCOOK[1+]","0.000123533229981376"
"92.04723","C00116","M[1+]","7.00000000080081e-05"
"92.04723","C00392","M+2H[2+]","0.000453533230000858"
"92.04723","C00794","M+2H[2+]","0.000453533230000858"
"92.04723","C01489","M+2H[2+]","0.000453533230000858"
"92.04723","C01507","M+2H[2+]","0.000453533230000858"
"92.04723","C01697","M+2H[2+]","0.000453533230000858"
"92.04723","C01722","M+2H[2+]","0.000453533230000858"
"219.12563","C01451","M-HCOONa+H[1+]","0.000453533229972436"
"219.12563","C01709","M-HCOOK+H[1+]","0.000653533229979075"
"219.12563","C01965","M-C3H4O2+H[1+]","0.00155353322998053"
"274.09506","C00220","M-HCOOH+H[1+]","0.00218353322998155"
"302.11074","C00387","M+H2O+H[1+]","0.00116353322999885"
"238.14264","C01552","M+2H[2+]","0.000863533229988889"
"228.11554","C00386","M(C13)+H[1+]","0.00173646676998374"
"131.10574","C00436","M[1+]","0.000159999999993943"
"353.16861","C01761","M(S34)+H[1+]","0.00253353323000738"
"353.16861","C01761","M(Cl37)+H[1+]","0.0011335332299609"
"260.02919","C00085","M[1+]","0.000509999999962929"
"260.02919","C00092","M[1+]","0.000509999999962929"
"260.02919","C00103","M[1+]","0.000509999999962929"
"260.02919","C00275","M[1+]","0.000509999999962929"
"260.02919","C00446","M[1+]","0.000509999999962929"
"260.02919","C00636","M[1+]","0.000509999999962929"
"260.02919","C00663","M[1+]","0.000509999999962929"
"260.02919","C00668","M[1+]","0.000509999999962929"
"260.02919","C01002","M[1+]","0.000509999999962929"
"260.02919","C01094","M[1+]","0.000509999999962929"
"260.02919","C01097","M[1+]","0.000509999999962929"
"260.02919","C01113","M[1+]","0.000509999999962929"
"260.02919","C01171","M[1+]","0.000509999999962929"
"260.02919","C01172","M[1+]","0.000509999999962929"
"260.02919","C01177","M[1+]","0.000509999999962929"
"424.1696","C00440","M-H4O2+H[1+]","0.00307646676998274"
"424.1696","C01674","M[1+]","0.000299999999981537"
"284.0678","C00814","M[1+]","0.000699999999994816"
"284.0678","C01448","M[1+]","0.000699999999994816"
"284.0678","C01470","M[1+]","0.000699999999994816"
"284.0678","C01562","M[1+]","0.000699999999994816"
"431.20503","C00735","M+HCOONa[1+]","0.0010535332300492"
"431.20503","C01124","M+HCOONa[1+]","0.0010535332300492"
"476.2753","C01552","M(C13)+H[1+]","0.00437646676999748"
"230.08991","C01930","M+HCOOK[1+]","0.000166466769996987"
"109.06394","C00556","M+H[1+]","0.000836466769996491"
"109.06394","C01403","M+H[1+]","0.000836466769996491"
"109.06394","C01467","M+H[1+]","0.000836466769996491"
"109.06394","C01468","M+H[1+]","0.000836466769996491"
"109.06394","C01542","M+H[1+]","0.000836466769996491"
"109.06394","C01743","M(C13)+3H[3+]","0.000836466769996491"
"109.06394","C00438","M-HCOONa+H[1+]","0.000763533230013991"
"109.06394","C00548","M-CO+H[1+]","0.000736466769993172"
"109.06394","C00590","M-C3H4O2+H[1+]","0.00083646676998228"
"109.06394","C00642","M-CO2+H[1+]","0.000836466769996491"
"109.06394","C00755","M-CO2+H[1+]","0.000836466769996491"
"109.06394","C01454","M-CO+H[1+]","0.000736466769993172"
"109.06394","C01983","M-CO2+H[1+]","0.000836466769996491"
"109.06394","C01984","M-CO2+H[1+]","0.000836466769996491"
"109.06394","C02181","M-CO2+H[1+]","0.000836466769996491"
"102.03159","C00109","M[1+]","0.000110000000006494"
"102.03159","C00164","M[1+]","0.000110000000006494"
"102.03159","C00232","M[1+]","0.000110000000006494"
"102.03159","C00349","M[1+]","0.000110000000006494"
"102.03159","C00747","M+Na[1+]","0.000113533230006624"
"233.10074","C01517","M(Cl37)+H[1+]","0.00196353322999698"
"87.10476","C00114","M-H2O+H[1+]","0.000583533229999489"
"199.04798","C01616","M(C13)+H[1+]","0.00150353322999308"
"199.04798","C00993","M+K[1+]","0.000403533229984987"
"168.11486","C00848","M[1+]","0.000140000000016016"
"168.11486","C01740","M+K[1+]","0.000283533229975319"
"168.11486","C02108","M[1+]","0.000140000000016016"
"342.07327","C02153","M-HCOONa+H[1+]","0.0032935332299644"
"333.16171","C01761","M-H2O+H[1+]","0.0020335332300192"
"171.05297","C00077","M+K[1+]","0.000293533229978493"
"171.05297","C00385","M+H2O+H[1+]","0.00169353322996812"
"171.05297","C00515","M+K[1+]","0.000293533229978493"
"171.05297","C01602","M+K[1+]","0.000293533229978493"
"131.0734","C01207","M-HCOONa+H[1+]","0.000723533229972873"
"180.12615","C01594","M-HCOONa+H[1+]","0.000673533229985424"
"284.0684","C00814","M[1+]","9.99999999748979e-05"
"284.0684","C01448","M[1+]","9.99999999748979e-05"
"284.0684","C01470","M[1+]","9.99999999748979e-05"
"284.0684","C01562","M[1+]","9.99999999748979e-05"
"240.07807","C01187","M(C13)+H[1+]","0.00150646677002442"
"240.07807","C00239","M-HCOONa+H[1+]","0.00129353322998327"
"240.07807","C00445","M+H+Na[2+]","0.00180646677003438"
"336.11794","C01550","M+HCOONa[1+]","0.00136353323000549"
"336.11794","C02138","M-H2O+H[1+]","0.00103646677001734"
"508.2488","C00908","M+NaCl[1+]","0.00197646676997465"
"384.33821","C00599","M[1+]","0.000990000000001601"
"384.33821","C01164","M[1+]","0.000990000000001601"
"384.33821","C01802","M[1+]","0.000990000000001601"
"271.12021","C00761","M-C3H4O2+H[1+]","0.00253353322995054"
"144.12615","C00826","M-HCOOK+H[1+]","0.000773533229988743"
"156.06464","C00108","M+H2O+H[1+]","0.000936466770014022"
"156.06464","C00568","M+H2O+H[1+]","0.000936466770014022"
"156.06464","C00826","M-C3H4O2+H[1+]","0.0009364667699856"
"156.06464","C00847","M-CO+H[1+]","0.000836466770010702"
"156.06464","C01004","M+H2O+H[1+]","0.000936466770014022"
"156.06464","C01250","M-H2O+H[1+]","0.000836466770010702"
"246.12065","C00837","M-NH3+H[1+]","0.000873533229992063"
"246.12065","C01917","M+H+Na[2+]","0.000823533230004614"
"212.11597","C00268","M-CO+H[1+]","0.00189353323000319"
"400.33334","C01561","M[1+]","0.000759999999957017"
"286.08348","C00786","M[1+]","0.000619999999969423"
"197.07994","C00482","M-CO+H[1+]","0.000836466770010702"
"197.07994","C01624","M+H2O+H[1+]","0.000936466770014022"
"197.07994","C01964","M-HCOOK+H[1+]","0.00146353322995196"
"195.1371","C01571","M+Na[1+]","0.00152353322999943"
"195.1371","C01683","M-HCOONa+H[1+]","0.000723533230001294"
"159.1734","C01633","M+H[1+]","0.000976466770026718"
"305.15767","C01416","M(C13)+H[1+]","0.000106466770034785"
"305.15767","C01851","M(C13)+H[1+]","0.000106466770034785"
"305.15767","C01230","M+H+Na[2+]","6.46677000304408e-06"
"296.15505","C01310","M-HCOOK+H[1+]","0.00242646676997538"
"85.05269","C00385","M-HCOONa+H[1+]","0.000586466770002403"
"85.05269","C00534","M+2H[2+]","0.000463533230004032"
"198.1367","C00272","M-CO2+H[1+]","0.00172353322997765"
"153.04243","C00061","M+3H[3+]","0.000286866563328658"
"153.04243","C00632","M[1+]","0.000169999999997117"
"153.04243","C01270","M[1+]","0.000169999999997117"
"214.1314","C00272","M-CO+H[1+]","0.00162353323000275"
"214.1314","C01909","M[1+]","0.000299999999981537"
"361.20277","C00762","M+H[1+]","0.00179353322999987"
"361.20277","C01780","M+H[1+]","0.00179353322999987"
"405.22476","C00959","M+HCOONa[1+]","1.64667699777965e-05"
"405.22476","C02165","M+HCOONa[1+]","1.64667699777965e-05"
"150.05403","C00170","M(C13)+2H[2+]","0.000253533229994218"
"150.05403","C00650","M+H[1+]","0.000946466769988774"
"150.05403","C00121","M[1+]","0.00123000000002094"
"150.05403","C00181","M[1+]","0.00123000000002094"
"150.05403","C00216","M[1+]","0.00123000000002094"
"150.05403","C00250","M-H2O+H[1+]","0.000846466769985454"
"150.05403","C00259","M[1+]","0.00123000000002094"
"150.05403","C00309","M[1+]","0.00123000000002094"
"150.05403","C00310","M[1+]","0.00123000000002094"
"150.05403","C00312","M[1+]","0.00123000000002094"
"150.05403","C00450","M+Na[1+]","0.00145353323000563"
"150.05403","C00476","M[1+]","0.00123000000002094"
"150.05403","C00508","M[1+]","0.00123000000002094"
"150.05403","C00822","M-HCOOH+H[1+]","0.00104646676999209"
"150.05403","C01394","M[1+]","0.00123000000002094"
"150.05403","C01488","M[1+]","0.00123000000002094"
"150.05403","C01508","M[1+]","0.00123000000002094"
"150.05403","C01510","M[1+]","0.00123000000002094"
"150.05403","C01693","M-CO2+H[1+]","0.000946466769988774"
"150.05403","C02096","M[1+]","0.00123000000002094"
"150.05403","C02204","M[1+]","0.00123000000002094"
"150.05403","C02205","M[1+]","0.00123000000002094"
"154.0779","C00379","M(C13)+H[1+]","0.00127646677000826"
"154.0779","C00474","M(C13)+H[1+]","0.00127646677000826"
"154.0779","C00532","M(C13)+H[1+]","0.00127646677000826"
"154.0779","C01569","M(C13)+H[1+]","0.00127646677000826"
"154.0779","C01904","M(C13)+H[1+]","0.00127646677000826"
"154.0779","C01100","M-HCOONa+H[1+]","0.00152353322999943"
"154.0779","C01513","M+2H[2+]","0.00137646677001158"
"300.06267","C01031","M-H4O2+H[1+]","0.00210646676998749"
"398.13658","C00019","M[1+]","0.000620000000026266"
"268.16672","C01833","M-H2O+H[1+]","0.0011435332299925"
"115.09963","C00392","M-HCOONa+H[1+]","0.000753533229996606"
"115.09963","C00794","M-HCOONa+H[1+]","0.000753533229996606"
"115.09963","C01207","M-HCOOK+H[1+]","0.000853533230014136"
"115.09963","C01489","M-HCOONa+H[1+]","0.000753533229996606"
"115.09963","C01507","M-HCOONa+H[1+]","0.000753533229996606"
"115.09963","C01697","M-HCOONa+H[1+]","0.000753533229996606"
"115.09963","C01722","M-HCOONa+H[1+]","0.000753533229996606"
"169.0738","C00314","M[1+]","0.00010000000000332"
"169.0738","C00547","M[1+]","0.00010000000000332"
"250.1565","C01833","M-H4O2+H[1+]","0.00152353322997101"
"476.22208","C00563","M-HCOONa+H[1+]","0.00400353322993396"
"274.12003","C01965","M-NH3+H[1+]","0.00135353322997389"
"122.03663","C00180","M[1+]","0.000169999999997117"
"122.03663","C00539","M[1+]","0.000169999999997117"
"122.03663","C00633","M[1+]","0.000169999999997117"
"344.13259","C01833","M+NaCl[1+]","0.00218646677001288"
"247.12015","C01037","M+NaCl[1+]","0.00177353322999352"
"247.12015","C01265","M-HCOOK+H[1+]","0.000173533229968825"
"360.26549","C00836","M+NaCl[1+]","0.00151353323002468"
"228.09477","C01937","M+2H[2+]","0.00184353323001574"
"228.09477","C02008","M+H+Na[2+]","0.000356466770000452"
"127.09958","C00487","M-H4O2+H[1+]","0.000503533230002517"
"340.20062","C01341","M-H2O+H[1+]","0.00274353323004561"
"284.21329","C00376","M[1+]","0.000710000000026412"
"284.21329","C02110","M[1+]","0.000710000000026412"
"147.03568","C01726","M+H+Na[2+]","0.000953533230017456"
"146.03207","C01956","M+Na[1+]","0.000506466770019642"
"152.05815","C00242","M+H[1+]","0.00147353323001198"
"217.14173","C00837","M-HCOOH+H[1+]","0.000853533229985715"
"291.11507","C01134","M-HCOONa+H[1+]","0.00120646677004288"
"178.04807","C00198","M[1+]","0.000370000000003756"
"178.04807","C00204","M[1+]","0.000370000000003756"
"178.04807","C00273","M[1+]","0.000370000000003756"
"178.04807","C00691","M[1+]","0.000370000000003756"
"178.04807","C00896","M+H+Na[2+]","0.00174353323001242"
"178.04807","C01040","M[1+]","0.000370000000003756"
"178.04807","C01115","M[1+]","0.000370000000003756"
"178.04807","C01216","M[1+]","0.000370000000003756"
"178.04807","C01987","M+HCOONa[1+]","0.000593533229988452"
"190.09645","C00666","M[1+]","0.00104999999999222"
"190.09645","C00680","M[1+]","0.00104999999999222"
"210.15953","C00612","M+Na[1+]","0.00175353322998717"
"210.15953","C01029","M+Na[1+]","0.00175353322998717"
"261.09607","C01449","M-NH3+H[1+]","0.00220646677001923"
"261.09607","C01727","M+H2O+H[1+]","0.00220646677001923"
"261.09607","C02087","M-C3H4O2+H[1+]","0.00249353322999468"
"293.12965","C02191","M+H+Na[2+]","0.00237353323001344"
"234.10008","C00559","M-H2O+H[1+]","0.0016035332299964"
"237.09979","C00664","M+2H[2+]","0.00156353323001213"
"338.2812","C01120","M-CO2+H[1+]","0.000676466770016759"
"190.1104","C01588","M-NH3+H[1+]","0.00107646677000162"
"190.1104","C02185","M-NH3+H[1+]","0.00107646677000162"
"186.11555","C02029","M-H4O2+H[1+]","0.00177353322999352"
"109.02872","C00258","M(S34)+H[1+]","0.000956466769991948"
"109.02872","C00472","M+H[1+]","0.000343533230008575"
"109.02872","C00196","M-HCOOH+H[1+]","0.000243533230019466"
"109.02872","C00230","M-HCOOH+H[1+]","0.000243533230019466"
